TRANSFER,2,1,29.39999962,235.1600037,Shipping canceled,0,17,Cleats,Ridgewood,EE. UU.,XXXXXXXXX,Mary,4806,Smith,XXXXXXXXX,Corporate,NY,9221 Cotton Butterfly Terrace,11385,4,Apparel,40.70074081,-73.8950882,Pacific Asia,Yakarta,Indonesia,4806,2016-03-05T14:38:00.000+07:00,29431,365,4.800000191,0.02,73633,59.99000168,0.129999995,4,239.9600067,235.1600037,29.39999962,Southeast Asia,Yakarta,SUSPECTED_FRAUD,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/07/2016 14:38,First Class
TRANSFER,2,1,95.01999664,197.9600067,Late delivery,1,13,Electronics,Hanford,EE. UU.,XXXXXXXXX,Jennifer,7282,Clark,XXXXXXXXX,Corporate,CA,5964 Little Prairie Lookout,93230,3,Footwear,36.33087921,-119.6439438,Pacific Asia,Muzaffarpur,India,7282,2016-03-09T19:53:00.000+07:00,29720,278,26.98999977,0.119999997,74346,44.99000168,0.479999989,5,224.9499969,197.9600067,95.01999664,South Asia,Bihar,PENDING,,278,13,,http://images.acmesports.sports/Under+Armour+Men%27s+Compression+EV+SL+Slide,Under Armour Men's Compression EV SL Slide,44.99000168,0,3/11/2016 19:53,First Class
TRANSFER,2,1,-14.55000019,290.9500122,Late delivery,1,17,Cleats,Portland,EE. UU.,XXXXXXXXX,Judy,11235,Church,XXXXXXXXX,Corporate,OR,6425 Thunder Island,97206,4,Apparel,45.45874023,-122.5946426,Pacific Asia,Porirua,Nueva Zelanda,11235,2016-03-29T07:56:00.000+07:00,31056,365,9.0,0.029999999,77619,59.99000168,-0.050000001,5,299.9500122,290.9500122,-14.55000019,Oceania,Wellington,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/31/2016 7:56,First Class
TRANSFER,2,1,58.79999924,210.0,Late delivery,1,24,Women's Apparel,New Orleans,EE. UU.,XXXXXXXXX,Debra,10201,Campbell,XXXXXXXXX,Corporate,LA,523 Wishing Mountain Extension,70119,5,Golf,29.9740696,-90.087883,Pacific Asia,Shenyang,China,10201,2016-03-06T01:30:00.000+07:00,29462,502,40.0,0.159999996,73711,50.0,0.280000001,5,250.0,210.0,58.79999924,Eastern Asia,Liaoning,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/08/2016 1:30,First Class
TRANSFER,2,1,42.5,424.9599915,Late delivery,1,9,Cardio Equipment,Pawtucket,EE. UU.,XXXXXXXXX,Ethan,11317,Smith,XXXXXXXXX,Corporate,RI,2328 Pleasant Embers Park,2860,3,Footwear,41.8719368,-71.38621521,Pacific Asia,Manukau City,Nueva Zelanda,11317,2016-03-31T15:18:00.000+07:00,31214,191,74.98999786,0.150000006,77999,99.98999786,0.100000001,5,499.9500122,424.9599915,42.5,Oceania,Auckland,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/02/2016 15:18,First Class
TRANSFER,2,1,200.8800049,409.9599915,Late delivery,1,9,Cardio Equipment,San Jose,EE. UU.,XXXXXXXXX,Mary,10172,Pugh,XXXXXXXXX,Corporate,CA,1828 Iron Goose Mount,95127,3,Footwear,37.33936691,-121.9212952,Pacific Asia,Amravati,India,10172,2016-03-15T23:02:00.000+07:00,30140,191,89.98999786,0.180000007,75333,99.98999786,0.49000001,5,499.9500122,409.9599915,200.8800049,South Asia,Maharashtra,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,3/17/2016 23:02,First Class
TRANSFER,2,1,-170.4199982,232.5,Shipping canceled,0,24,Women's Apparel,Columbus,EE. UU.,XXXXXXXXX,Hannah,5636,Smith,XXXXXXXXX,Corporate,GA,6339 Honey Pathway,31907,5,Golf,32.52082825,-84.88657379,Pacific Asia,Manukau City,Nueva Zelanda,5636,2016-03-28T02:52:00.000+07:00,30973,502,17.5,0.07,77416,50.0,-0.730000019,5,250.0,232.5,-170.4199982,Oceania,Auckland,SUSPECTED_FRAUD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/30/2016 2:52,First Class
TRANSFER,0,0,36.61999893,116.9899979,Shipping on time,0,18,Men's Footwear,Massillon,EE. UU.,XXXXXXXXX,Mary,5041,Smith,XXXXXXXXX,Corporate,OH,3378 Old Drive,44646,4,Apparel,40.75574112,-81.51639557,Pacific Asia,Upper Hutt,Nueva Zelanda,5041,2016-03-29T06:11:00.000+07:00,31051,403,13.0,0.100000001,77602,129.9900055,0.310000002,1,129.9900055,116.9899979,36.61999893,Oceania,Wellington,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/29/2016 18:11,Same Day
TRANSFER,0,0,17.37999916,62.06000137,Shipping on time,0,37,Electronics,Massillon,EE. UU.,XXXXXXXXX,Mary,5041,Smith,XXXXXXXXX,Corporate,OH,3378 Old Drive,44646,6,Outdoors,40.75574112,-81.51639557,Pacific Asia,Upper Hutt,Nueva Zelanda,5041,2016-03-29T06:11:00.000+07:00,31051,835,1.919999957,0.029999999,77601,31.98999977,0.280000001,2,63.97999954,62.06000137,17.37999916,Oceania,Wellington,PROCESSING,,835,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,0,3/29/2016 18:11,Same Day
TRANSFER,0,0,-53.56000137,287.9500122,Shipping on time,0,17,Cleats,Massillon,EE. UU.,XXXXXXXXX,Mary,5041,Smith,XXXXXXXXX,Corporate,OH,3378 Old Drive,44646,4,Apparel,40.75574112,-81.51639557,Pacific Asia,Upper Hutt,Nueva Zelanda,5041,2016-03-29T06:11:00.000+07:00,31051,365,12.0,0.039999999,77600,59.99000168,-0.189999998,5,299.9500122,287.9500122,-53.56000137,Oceania,Wellington,PROCESSING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/29/2016 18:11,Same Day
