PAYMENT,4,4,54.63000107,118.7699966,Shipping on time,0,29,Shop By Sport,Findlay,EE. UU.,XXXXXXXXX,Grace,5148,Smith,XXXXXXXXX,Corporate,OH,507 Indian Front,45840,5,Golf,41.04313278,-83.65692902,LATAM,Coacalco,M�xico,5148,2017-03-20T20:03:00.000+07:00,55478,627,1.200000048,0.01,138765,39.99000168,0.460000008,3,119.9700012,118.7699966,54.63000107,Central America,M�xico,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/24/2017 20:03,Standard Class
PAYMENT,2,4,31.87999916,127.5,Advance shipping,0,24,Women's Apparel,Tempe,EE. UU.,XXXXXXXXX,Donald,5471,Smith,XXXXXXXXX,Corporate,AZ,4448 Bright Pike,85281,5,Golf,33.41519928,-111.9199905,LATAM,Cuiab�,Brasil,5471,2017-03-10T14:07:00.000+07:00,54776,502,22.5,0.150000006,137005,50.0,0.25,3,150.0,127.5,31.87999916,South America,Mato Grosso,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/12/2017 14:07,Standard Class
PAYMENT,3,4,35.27000046,100.7699966,Advance shipping,0,29,Shop By Sport,Mechanicsburg,EE. UU.,XXXXXXXXX,Elizabeth,10058,Proctor,XXXXXXXXX,Corporate,PA,6178 Tawny Villas,17055,5,Golf,40.21145248,-77.0072937,LATAM,Ciego de �vila,Cuba,10058,2017-03-02T06:46:00.000+07:00,54207,627,19.20000076,0.159999996,135535,39.99000168,0.349999994,3,119.9700012,100.7699966,35.27000046,Caribbean,Ciego de �vila,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/05/2017 6:46,Standard Class
PAYMENT,5,4,37.34999847,124.5,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,XXXXXXXXX,Bryan,6635,Esparza,XXXXXXXXX,Corporate,CA,7092 Pleasant Promenade,90057,5,Golf,34.06108093,-118.2774735,LATAM,Santiago de Cuba,Cuba,6635,2017-03-05T19:33:00.000+07:00,54449,502,25.5,0.170000002,136161,50.0,0.300000012,3,150.0,124.5,37.34999847,Caribbean,Santiago de Cuba,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/10/2017 19:33,Standard Class
PAYMENT,3,4,2.230000019,58.77000046,Advance shipping,0,36,Golf Balls,Chicago,EE. UU.,XXXXXXXXX,Mary,4862,Whitaker,XXXXXXXXX,Corporate,IL,3543 Crystal Bear Forest,60609,6,Outdoors,41.80830002,-87.66905975,LATAM,David,Panam�,4862,2017-03-01T23:46:00.000+07:00,54187,804,1.200000048,0.02,135487,19.98999977,0.039999999,3,59.97000122,58.77000046,2.230000019,Central America,Chiriqu�,PENDING_PAYMENT,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,3/04/2017 23:46,Standard Class
DEBIT,2,1,18.59000015,74.34999847,Late delivery,1,41,Trade-In,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10715,Brewer,XXXXXXXXX,Corporate,PA,2990 Bright Vista,19134,6,Outdoors,39.98654556,-75.1084671,LATAM,Santo Domingo,Rep�blica Dominicana,10715,2017-03-10T12:22:00.000+07:00,54771,926,5.599999905,0.07,136994,15.98999977,0.25,5,79.94999695,74.34999847,18.59000015,Caribbean,Santo Domingo,COMPLETE,,926,41,,http://images.acmesports.sports/Glove+It+Imperial+Golf+Towel,Glove It Imperial Golf Towel,15.98999977,0,3/12/2017 12:22,First Class
DEBIT,2,1,30.02000046,100.0500031,Late delivery,1,41,Trade-In,Las Vegas,EE. UU.,XXXXXXXXX,Donna,567,Smith,XXXXXXXXX,Corporate,NV,2331 Tawny Campus,89103,6,Outdoors,36.11319351,-115.1816711,LATAM,Bras�lia,Brasil,567,2017-03-18T15:51:00.000+07:00,55329,917,9.899999619,0.090000004,138361,21.98999977,0.300000012,5,109.9499969,100.0500031,30.02000046,South America,Distrito Federal,COMPLETE,,917,41,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+3-Zip+Carry+All+Golf+Bag,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,3/20/2017 15:51,First Class
DEBIT,2,1,-9.119999886,239.9600067,Late delivery,1,3,Baseball & Softball,Miami,EE. UU.,XXXXXXXXX,Mary,6593,Smith,XXXXXXXXX,Corporate,FL,9084 Noble Horse Crescent,33165,2,Fitness,25.74022484,-80.36169434,LATAM,Tegucigalpa,Honduras,6593,2017-03-22T00:47:00.000+07:00,55560,44,59.99000168,0.200000003,138966,59.99000168,-0.039999999,5,299.9500122,239.9600067,-9.119999886,Central America,Francisco Moraz�n,ON_HOLD,,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,3/24/2017 0:47,First Class
DEBIT,0,0,10.02000046,59.99000168,Shipping on time,0,17,Cleats,Rowland Heights,EE. UU.,XXXXXXXXX,Mary,8478,Sweeney,XXXXXXXXX,Corporate,CA,1565 Emerald Field,91748,4,Apparel,34.00062561,-117.9077301,LATAM,Santo Domingo,Rep�blica Dominicana,8478,2017-03-01T05:54:00.000+07:00,54136,365,0.0,0.0,135371,59.99000168,0.170000002,1,59.99000168,59.99000168,10.02000046,Caribbean,Santo Domingo,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/01/2017 17:54,Same Day
DEBIT,1,0,19.0,57.59000015,Late delivery,1,17,Cleats,Huntington Beach,EE. UU.,XXXXXXXXX,Evelyn,383,Smith,XXXXXXXXX,Corporate,CA,8898 Shady Private,92646,4,Apparel,29.5553627,-98.5673523,LATAM,Santiago de Chile,Chile,383,2017-03-21T17:26:00.000+07:00,55539,365,2.400000095,0.039999999,138904,59.99000168,0.330000013,1,59.99000168,57.59000015,19.0,South America,Santiago de Chile,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/22/2017 5:26,Same Day
