DEBIT,2,1,50.0,200.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Nancy,9732,Jennings,XXXXXXXXX,Home Office,PR,7046 Cinder Lagoon Highway,725,5,Golf,18.20813179,-66.37054443,Europe,Munich,Alemania,9732,2017-09-24T07:11:00.000+07:00,68320,502,0.0,0.0,170803,50.0,0.25,4,200.0,200.0,50.0,Western Europe,Bavaria,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/26/2017 7:11,First Class
DEBIT,2,1,48.18999863,132.7700043,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Helen,8462,Smith,XXXXXXXXX,Home Office,PR,1577 Green Vista,725,5,Golf,18.25171852,-66.3706131,Europe,Plymouth,Reino Unido,8462,2017-09-30T08:55:00.000+07:00,68736,627,27.19000053,0.170000002,171838,39.99000168,0.360000014,4,159.9600067,132.7700043,48.18999863,Northern Europe,Inglaterra,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,10/02/2017 8:55,First Class
DEBIT,2,1,-26.54999924,132.7700043,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Alice,4532,Smith,XXXXXXXXX,Home Office,PR,2673 Rocky Quail Way,725,5,Golf,18.25015068,-66.37051392,Europe,Villiers-le-Bel,Francia,4532,2017-09-12T02:18:00.000+07:00,67484,627,27.19000053,0.170000002,168700,39.99000168,-0.200000003,4,159.9600067,132.7700043,-26.54999924,Western Europe,Isla de Francia,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/14/2017 2:18,First Class
DEBIT,2,1,42.0,150.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,8589,West,XXXXXXXXX,Home Office,PR,7885 Sleepy Cove,725,5,Golf,18.29294014,-66.37058258,Europe,Bochum,Alemania,8589,2017-09-29T02:06:00.000+07:00,68648,502,50.0,0.25,171629,50.0,0.280000001,4,200.0,150.0,42.0,Western Europe,Renania del Norte-Westfalia,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/01/2017 2:06,First Class
DEBIT,0,0,-2.839999914,97.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Richard,1989,Leach,XXXXXXXXX,Home Office,PR,9420 Honey Grove Mews,725,3,Footwear,18.20192337,-66.37052918,Europe,Manchester,Reino Unido,1989,2017-09-10T01:36:00.000+07:00,67345,191,2.0,0.02,168319,99.98999786,-0.029999999,1,99.98999786,97.98999786,-2.839999914,Northern Europe,Inglaterra,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/10/2017 13:36,Same Day
DEBIT,1,0,27.62000084,110.4899979,Late delivery,1,18,Men's Footwear,Humacao,Puerto Rico,XXXXXXXXX,David,4331,Smith,XXXXXXXXX,Home Office,PR,6888 Wishing Mountain Run,791,4,Apparel,18.1501503,-65.82595062,Europe,Le Havre,Francia,4331,2017-09-26T19:26:00.000+07:00,68492,403,19.5,0.150000006,171270,129.9900055,0.25,1,129.9900055,110.4899979,27.62000084,Western Europe,Normand�a,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/27/2017 7:26,Same Day
DEBIT,0,0,39.15999985,107.8899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Richard,1989,Leach,XXXXXXXXX,Home Office,PR,9420 Honey Grove Mews,725,4,Apparel,18.20192337,-66.37052918,Europe,Manchester,Reino Unido,1989,2017-09-10T01:36:00.000+07:00,67345,403,22.10000038,0.170000002,168317,129.9900055,0.360000014,1,129.9900055,107.8899994,39.15999985,Northern Europe,Inglaterra,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/10/2017 13:36,Same Day
DEBIT,1,0,60.47999954,377.9899902,Late delivery,1,38,Kids' Golf Clubs,Humacao,Puerto Rico,XXXXXXXXX,David,4331,Smith,XXXXXXXXX,Home Office,PR,6888 Wishing Mountain Run,791,6,Outdoors,18.1501503,-65.82595062,Europe,Le Havre,Francia,4331,2017-09-26T19:26:00.000+07:00,68492,303,22.0,0.059999999,171271,399.9899902,0.159999996,1,399.9899902,377.9899902,60.47999954,Western Europe,Normand�a,COMPLETE,,303,38,,http://images.acmesports.sports/Garmin+Forerunner+910XT+GPS+Watch,Garmin Forerunner 910XT GPS Watch,399.9899902,0,9/27/2017 7:26,Same Day
DEBIT,0,0,67.5,224.9900055,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,6350,Wilson,XXXXXXXXX,Home Office,PR,3192 Dusty Zephyr Promenade,725,7,Fan Shop,18.23148537,-66.37054443,Europe,Talence,Francia,6350,2017-09-16T06:50:00.000+07:00,67771,957,75.0,0.25,169437,299.980011,0.300000012,1,299.980011,224.9900055,67.5,Western Europe,Aquitania-Lemos�n-Poitou-Charentes,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/16/2017 18:50,Same Day
DEBIT,1,0,27.84000015,96.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Brandon,10809,Haney,XXXXXXXXX,Home Office,PR,7840 Quiet Island Limits,725,5,Golf,18.28572273,-66.37058258,Europe,London,Reino Unido,10809,2017-09-24T15:35:00.000+07:00,68344,502,4.0,0.039999999,170852,50.0,0.289999992,2,100.0,96.0,27.84000015,Northern Europe,Inglaterra,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/25/2017 3:35,Same Day
